"","Observation","New.Date","Latitude","Longitude","Zonal.Winds","Meridional.Winds","Humidity","Air.Temp","Sea.Surface.Temp","diff","buoy","MonthN","new_elnino_1","new_elnino_2","new_elnino_3","new_elnino_4","new_elnino_5","new_elnino_6","new_elnino_7","new_elnino_8","new_elnino_9","new_elnino_10","new_elnino_11","new_elnino_12"
"1297",13955,1994-10-24,0.02,-139.98,-5.4,2,74.4,26.43,26.86,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1298",13956,1994-10-25,0.02,-139.98,-5.4,-0.2,73.7,26.33,26.88,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1299",13957,1994-10-26,0.02,-139.98,-5.3,0.3,73.4,26.45,26.98,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1300",13958,1994-10-27,0.02,-139.98,-6.2,3.1,75.5,26.54,26.95,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1301",13959,1994-10-28,0.02,-139.98,-6.9,4.2,77.3,26.59,26.93,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1302",13960,1994-10-29,0.02,-139.98,-6.1,1.1,75.7,26.71,26.98,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1303",13961,1994-10-30,0.02,-139.98,-4.9,1.2,74.1,26.67,27.09,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1304",13962,1994-10-31,0.02,-139.98,-4.5,3.6,77.8,26.33,27.14,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"1305",13963,1994-11-01,0.02,-139.98,-6.8,3.4,71.6,26.64,27.1,70,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1306",13964,1994-11-02,0.03,-139.98,-5.5,-0.2,67.8,26.37,27.13,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1307",13965,1994-11-03,0.03,-139.98,-6.3,-0.1,71.7,26.36,27.12,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1308",13966,1994-11-04,0.03,-139.99,-6.8,0.7,72.6,26.51,27.02,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1309",13967,1994-11-05,0.03,-139.99,-6.2,2.9,75.2,26.59,27.01,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1310",13968,1994-11-06,0.03,-139.98,-5.4,3.5,73.6,26.58,27.01,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1311",13969,1994-11-07,0.03,-139.98,-5.3,1.2,73.1,26.42,27.02,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1312",13970,1994-11-08,0.02,-139.99,-5.9,-1.1,74.6,26.4,27.06,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1313",13971,1994-11-09,0.02,-139.98,-6.9,0.2,73.7,26.52,27.04,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1314",13972,1994-11-10,0.02,-139.98,-6.2,-0.2,74.8,26.47,26.98,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1315",13973,1994-11-11,0.02,-139.98,-5.2,1,72.4,26.38,26.93,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1316",13974,1994-11-12,0.02,-139.98,-4,2.7,69.8,26.32,26.97,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1317",13975,1994-11-13,0.02,-139.98,-4.6,3,75.9,26.55,26.96,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1318",13976,1994-11-14,0.02,-139.98,-4.8,3,79.4,26.55,26.98,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1319",13977,1994-11-15,0.02,-139.99,-8,-0.6,75.6,26.76,27.17,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1320",13978,1994-11-16,0,-139.98,-7.2,-0.4,73.2,26.88,27.19,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1321",13979,1994-11-17,0.01,-139.99,-6.9,1.4,73.3,26.75,27.22,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1322",13980,1994-11-18,0.01,-139.99,-5.1,2.7,73.7,26.76,27.24,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1323",13981,1994-11-19,0.01,-139.99,-4.7,-0.3,70.9,26.65,27.37,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1324",13982,1994-11-20,0.01,-139.98,-5.6,1.1,72.5,26.65,27.38,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1325",13983,1994-11-21,0.02,-139.98,-5.7,3.3,75.7,26.84,27.34,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1326",13984,1994-11-22,0.02,-139.98,-4.8,2.9,75.1,26.87,27.31,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1327",13985,1994-11-23,0.03,-139.98,-5.3,-1,74.2,26.66,27.33,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1328",13986,1994-11-24,0.02,-139.98,-4.1,-1.3,74.6,26.73,27.39,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1329",13987,1994-11-25,0.02,-139.98,-5.2,1.1,78.2,26.87,27.37,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1330",13988,1994-11-26,0.02,-139.98,-6.7,2.1,77.7,26.86,27.24,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1331",13989,1994-11-27,0.02,-139.98,-7.2,0.5,76.7,26.81,27.26,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1332",13990,1994-11-28,0.03,-139.99,-6.2,0.1,75.1,26.71,27.22,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1333",13991,1994-11-29,0.02,-139.98,-5.9,0.1,75.5,26.68,27.09,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1334",13992,1994-11-30,0.03,-139.98,-6.4,0.4,75.4,26.63,26.98,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"1335",13993,1994-12-01,0.03,-139.98,-6.2,1,71.8,26.64,27.04,71,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1336",13994,1994-12-02,0.03,-139.98,-6.8,0.2,75,26.84,27.14,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1337",13995,1994-12-03,0.03,-139.98,-6.6,2.8,75.2,26.96,27.23,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1338",13996,1994-12-04,0.03,-139.98,-6.1,3.4,73.2,26.89,27.3,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1339",13997,1994-12-05,0.03,-139.99,-7.5,3.4,75.6,26.94,27.36,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1340",13998,1994-12-06,0.03,-139.99,-8.6,1.6,76.6,26.98,27.33,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1341",13999,1994-12-07,0.03,-140,-8.6,-0.1,75.2,26.77,27.34,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1342",14000,1994-12-08,0.03,-140,-6.6,-0.3,78.7,26.39,27.29,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1343",14001,1994-12-09,0.03,-140,-7.8,2.4,75.2,26.88,27.2,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1344",14002,1994-12-10,0.03,-140,-6.5,3.2,78.4,26.56,27.14,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1345",14003,1994-12-11,0.02,-140,-7.8,-0.6,75.3,26.61,26.96,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1346",14004,1994-12-12,0.01,-140,-7.8,-1.4,74.1,26.51,26.76,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1347",14005,1994-12-13,0.02,-140,-7.2,-0.5,77.9,26.38,26.76,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1348",14006,1994-12-14,0.01,-140,-7.6,1.8,81,26.53,26.77,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1349",14007,1994-12-15,0.02,-140,-6.2,1.1,79.4,26.39,26.85,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1350",14008,1994-12-16,0.02,-140,-6.6,1.2,80.9,26.57,26.86,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1351",14009,1994-12-17,0.03,-140,-7,1.4,81.8,26.59,26.79,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1352",14010,1994-12-18,0.03,-140,-7.1,0.6,81.3,26.59,26.66,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1353",14011,1994-12-19,0.03,-140,-6.6,1.1,79.9,26.46,26.75,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1354",14012,1994-12-20,0.02,-140,-6.7,2.3,76.4,26.59,26.86,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1355",14013,1994-12-21,0.02,-140,-7.9,1.3,77.9,26.4,26.81,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1356",14014,1994-12-22,0.02,-140,-7.3,1.2,79.1,26.29,26.69,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1357",14015,1994-12-23,0.02,-140,-7.2,-0.6,79.4,26.31,26.69,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1358",14016,1994-12-24,0.02,-139.99,-7,0,76.7,26.21,26.74,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1359",14017,1994-12-25,0.02,-140,-6.9,0.4,75.2,26.39,26.8,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1360",14018,1994-12-26,0.02,-140,-7.2,1.6,77.4,26.36,26.87,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1361",14019,1994-12-27,0.02,-140,-8.7,0.2,75.4,26.26,26.78,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1362",14020,1994-12-28,0.02,-140,-7.7,0.5,80.6,26.28,26.81,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1363",14021,1994-12-29,0.02,-140,-9.2,1.3,80.1,26.31,26.7,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1364",14022,1994-12-30,0.03,-140,-8.1,1.5,78.4,26.11,26.21,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1365",14023,1994-12-31,0.03,-139.99,-6.8,0.8,79.8,25.92,26.05,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"1366",14024,1995-01-01,0.03,-139.99,-6.6,1.7,81.3,26.14,26.39,8870,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1367",14025,1995-01-02,0.03,-139.99,-7.4,2,78.1,26.38,26.58,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1368",14026,1995-01-03,0.03,-139.98,-7.2,-0.4,78.2,26.14,26.51,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1369",14027,1995-01-04,0.02,-139.98,-8.1,-0.1,81.4,26.26,26.58,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1370",14028,1995-01-05,0.02,-139.98,-8.1,0.7,81.2,26.14,26.42,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1371",14029,1995-01-06,0.02,-139.98,-6.1,0.1,83.3,25.96,26.31,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1372",14030,1995-01-07,0.02,-139.98,-6.8,2.4,82.2,26.1,26.24,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1373",14031,1995-01-08,0.02,-139.98,-7.4,0.1,80.8,25.96,26.24,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1374",14032,1995-01-09,0.02,-139.98,-7.8,0.4,79.6,25.88,26.11,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1375",14033,1995-01-10,0.03,-139.98,-7.4,0.1,81.1,25.92,26.05,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1376",14034,1995-01-11,0.02,-139.98,-7.1,0,81.8,25.87,26.13,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1377",14035,1995-01-12,0.02,-139.98,-8,-0.4,76.9,25.84,26.06,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1378",14036,1995-01-13,0.02,-139.99,-6.8,-0.6,80.6,25.79,26.09,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1379",14037,1995-01-14,0.02,-139.98,-6.1,0.6,81.3,25.98,26.15,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1380",14038,1995-01-15,0.02,-139.98,-6.1,1.5,81.3,25.95,26.23,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1381",14039,1995-01-16,0.01,-139.99,-5.8,1.2,82.4,25.91,26.19,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1382",14040,1995-01-17,0.02,-139.99,-4.9,0.8,82.8,25.74,25.95,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1383",14041,1995-01-18,0.02,-139.99,-4.3,0.1,81.4,25.72,26.03,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1384",14042,1995-01-19,0.02,-139.99,-4.1,-1.9,79.5,25.68,26.16,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1385",14043,1995-01-20,0.02,-139.99,-7.2,-0.3,77.8,25.83,26.06,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1386",14044,1995-01-21,0.02,-139.98,-7.6,0.6,78.9,25.96,26.04,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1387",14045,1995-01-22,0.02,-139.99,-7.3,-0.8,79.3,25.94,26.02,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1388",14046,1995-01-23,0.02,-139.99,-7.1,0.5,79.8,25.98,26.07,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1389",14047,1995-01-24,0.02,-139.99,-7.3,1.8,82.5,26.19,26.08,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1390",14048,1995-01-25,0.02,-140,-7.5,0.4,82.9,26.21,26.11,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1391",14049,1995-01-26,0.02,-140,-7.6,-1.3,79.6,26.25,26.17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1392",14050,1995-01-27,0.02,-140,-7.8,0.5,80.8,26.19,26.23,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1393",14051,1995-01-28,0.02,-140,-6.6,1.2,82.6,26.21,26.35,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1394",14052,1995-01-29,0.02,-140,-6.9,1.3,82.4,26.39,26.56,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1395",14053,1995-01-30,0.03,-140,-6.5,0.7,81.5,26.34,26.62,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1396",14054,1995-01-31,0.02,-140,-6,1.9,80.2,26.3,26.62,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1397",14055,1995-02-01,0.02,-140,-5.6,0.4,79.3,26.15,26.62,70,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1398",14056,1995-02-02,0.02,-140,-6.4,-0.4,80.6,26.23,26.69,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1399",14057,1995-02-03,0.02,-140,-7.7,0.7,76.7,26.45,27.04,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1400",14058,1995-02-04,0.02,-140,-7.7,-0.1,75.1,26.46,27.03,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1401",14059,1995-02-05,0.02,-140,-6.8,-0.6,75.3,26.3,26.87,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1402",14060,1995-02-06,0.02,-139.99,-6.2,1.1,77.9,26.36,26.68,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1403",14061,1995-02-07,0.03,-139.99,-7.2,0.4,78.2,26.35,26.72,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1404",14062,1995-02-08,0.03,-140,-7.6,-0.2,78.4,26.39,26.73,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1405",14063,1995-02-09,0.03,-140,-7.4,-0.2,77.8,26.34,26.72,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1406",14064,1995-02-10,0.03,-140,-8.4,0,78.9,26.27,26.61,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1407",14065,1995-02-11,0.03,-140,-7.8,-0.3,80.8,26.15,26.47,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1408",14066,1995-02-12,0.01,-140,-8.1,-1.1,80.9,25.86,26.28,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1409",14067,1995-02-13,0.01,-139.99,-6.4,-0.2,84.9,25.84,26.1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1410",14068,1995-02-14,0.01,-139.99,-6.1,0.2,86.6,25.65,25.94,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1411",14069,1995-02-15,0.01,-139.99,-4.7,0.4,87.8,25.61,25.87,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1412",14070,1995-02-16,0.01,-139.99,-4.7,-1,89,25.38,25.52,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1413",14071,1995-02-17,0.01,-139.98,-3.3,-1.8,89.9,25.15,25.39,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1414",14072,1995-02-18,0.02,-139.99,-2.5,-2.4,86.9,25.53,26.05,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1415",14073,1995-02-19,0.03,-140,-3.7,-0.7,85,26.03,26.42,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1416",14074,1995-02-20,0.03,-140,-4.5,-0.2,81.3,26.4,27.16,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1417",14075,1995-02-21,0.03,-140,-5.4,0.2,78.9,26.21,26.99,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1418",14076,1995-02-22,0.03,-139.99,-6.6,-0.3,78.5,26,26.53,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1419",14077,1995-02-23,0.03,-139.99,-5,-1,80.4,25.95,26.49,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1420",14078,1995-02-24,0.02,-139.99,-5.5,0.9,83,26.13,26.49,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1421",14079,1995-02-25,0.02,-139.99,-5.7,-0.2,84.3,26.08,26.48,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1422",14080,1995-02-26,0.02,-139.99,-6.6,-0.3,81.7,25.96,26.43,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1423",14081,1995-02-27,0.01,-139.99,-7.3,0.9,81.8,25.99,26.27,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1424",14082,1995-02-28,0.02,-139.99,-7.1,-0.3,85.6,25.82,26.11,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1425",14083,1995-03-01,0.02,-139.98,-6.8,-0.9,83,25.91,26.07,73,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1426",14084,1995-03-02,0.03,-139.98,-6.4,0.7,83.2,25.96,26.1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1427",14085,1995-03-03,0.03,-139.98,-6.4,-0.3,85.1,26.05,26.19,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1428",14086,1995-03-04,0.03,-139.98,-5.1,0,84.4,26.14,26.3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1429",14087,1995-03-05,0.03,-139.98,-6.7,-1.5,84.2,25.85,26.31,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1430",14088,1995-03-06,0.03,-139.99,-5.9,-1.9,83,25.89,26.21,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1431",14089,1995-03-07,0.03,-139.98,-6.6,-2.7,83.2,26.02,26.4,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1432",14090,1995-03-08,0.03,-139.98,-7,-1.1,82.6,26.03,26.29,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1433",14091,1995-03-09,0.03,-139.98,-7,0,81.9,26.06,26.35,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1434",14092,1995-03-10,0.02,-139.98,-6.1,-1.3,80,25.76,26.39,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1435",14093,1995-03-11,0.02,-139.98,-5.6,-1.7,80.7,26.03,26.4,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1436",14094,1995-03-12,0.02,-139.98,-6.9,0.3,80.5,25.92,26.3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1437",14095,1995-03-13,0.02,-139.98,-5,-0.5,84,25.88,26.28,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1438",14096,1995-03-14,0.02,-139.98,-5.7,-1.4,84.7,26.02,26.42,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1439",14097,1995-03-15,0.02,-139.98,-5.8,-0.6,82.4,25.93,26.28,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1440",14098,1995-03-16,0.01,-139.98,-4.7,0.5,83.1,25.86,26.33,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1441",14099,1995-03-17,0.01,-139.99,-2.9,-0.5,82.7,25.96,26.61,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1442",14100,1995-03-18,0.01,-139.99,-2.1,0.4,79.6,26.28,27.18,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1443",14101,1995-03-19,0.01,-139.98,-3.8,1,78.8,26.48,27.16,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1444",14102,1995-03-20,0.01,-139.99,-5.1,-2.5,83.6,25.38,26.51,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1445",14103,1995-03-21,0.01,-139.98,-6.2,0.1,80.9,26.57,26.63,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1446",14104,1995-03-22,0,-139.95,-6.5,-1.5,82.4,26.21,26.46,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1447",14105,1995-03-23,0.01,-139.95,-7.6,0.5,81,26.03,26.37,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1448",14106,1995-03-24,0.01,-139.95,-7,-0.3,83.6,25.93,26.17,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1449",14107,1995-03-25,0.01,-139.95,-5.9,-1.4,84.1,25.68,26.01,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1450",14108,1995-03-26,0.01,-139.95,-4.7,0.6,84.2,25.8,25.99,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1451",14109,1995-03-27,0.01,-139.95,-4.8,1.7,83.1,25.97,26.05,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1452",14110,1995-03-28,0.02,-139.95,-3.2,0.1,82.2,26.05,26.35,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1453",14111,1995-03-29,0.02,-139.95,-3.1,-2.6,83,26.23,26.72,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1454",14112,1995-03-30,0.01,-139.95,-4.8,-0.9,82.1,26.33,26.67,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1455",14113,1995-03-31,0.01,-139.95,-5.1,0.6,83.8,26.25,26.66,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1456",14114,1995-04-01,0.01,-139.95,-5.2,-1,84.7,26.53,26.74,70,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1457",14115,1995-04-02,0.01,-139.94,-4.4,0.6,83.6,26.6,27.01,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1458",14116,1995-04-03,0.01,-139.95,-4.3,-0.3,83.6,26.86,27.31,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1459",14117,1995-04-04,0.01,-139.95,-5.2,-1.7,80.8,26.98,27.37,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1460",14118,1995-04-05,0.01,-139.95,-4.4,-0.3,82.3,26.79,27.34,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1461",14119,1995-04-06,0.01,-139.95,-6.1,0.6,81.5,26.69,27.35,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1462",14120,1995-04-07,0.01,-139.95,-7.4,-0.7,79.9,26.45,26.96,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1463",14121,1995-04-08,0.01,-139.95,-7.1,-1.8,82.7,26.45,26.7,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1464",14122,1995-04-09,0.02,-139.95,-8,-1.2,81.1,26.27,26.52,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1465",14123,1995-04-10,0.01,-139.94,-5.5,-0.2,84.2,26.03,26.46,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1466",14124,1995-04-11,0.01,-139.94,-3.6,0.6,86.1,26.15,26.55,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1467",14125,1995-04-12,0.01,-139.95,-3.3,-1.4,85.8,25.76,26.53,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1468",14126,1995-04-13,0.01,-139.94,-5,-2.2,82.5,26.3,26.71,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1469",14127,1995-04-14,0.01,-139.95,-4.8,0.2,81.2,26.27,26.62,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1470",14128,1995-04-15,0.01,-139.95,-2.9,0.6,78.7,26.54,27.01,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1471",14129,1995-04-16,0.01,-139.95,-3.5,0.4,79.2,26.48,27.41,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1472",14130,1995-04-17,0.01,-139.95,-3,-1,79.1,26.63,27.55,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1473",14131,1995-04-18,0,-139.95,-3.6,-1.7,82,26.6,27.4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1474",14132,1995-04-19,0.01,-139.95,-5.3,1.2,80.9,26.86,27.48,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1475",14133,1995-04-20,0.01,-139.95,-6,1.6,82.3,26.88,27.32,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1476",14134,1995-04-21,0.01,-139.95,-5.8,0.2,84.3,26.71,27.16,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1477",14135,1995-04-22,0.01,-139.95,-6.1,-0.9,83.3,26.57,27.01,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1478",14136,1995-04-23,0,-139.95,-5.4,0,82.3,26.27,26.75,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1479",14137,1995-04-24,0.01,-139.95,-5.6,1.2,82.8,26.11,26.58,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1480",14138,1995-04-25,0.01,-139.95,-5.2,1.5,83.9,26.11,26.41,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1481",14139,1995-04-26,0.01,-139.95,-4.9,1.5,85.6,25.99,26.27,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1482",14140,1995-04-27,0.01,-139.95,-4.1,0.5,83.4,25.97,26.47,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1483",14141,1995-04-28,0,-139.95,-5.3,-0.6,81.1,25.81,26.34,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1484",14142,1995-04-29,0,-139.94,-5,1.1,81.9,25.79,26.3,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
